,PPE,DFA,RPDE,numPulses,numPeriodsPulses,meanPeriodPulses,stdDevPeriodPulses,locPctJitter,locAbsJitter,rapJitter,ppq5Jitter,ddpJitter,locShimmer,locDbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,meanAutoCorrHarmonicity,meanNoiseToHarmHarmonicity,meanHarmToNoiseHarmonicity
109,0.83688,0.59464,0.5705899999999999,313,312,0.006167673,7.209999999999999e-05,0.0017100000000000001,1.06e-05,0.00026000000000000003,0.00065,0.00079,0.0739,0.638,0.041569999999999996,0.04439,0.058289999999999995,0.12472000000000001,0.976764,0.024437999999999998,18.199
110,0.8413,0.61915,0.53135,310,309,0.006209675,5.99e-05,0.0012699999999999999,7.9e-06,0.00025,0.00062,0.00075,0.056889999999999996,0.502,0.031,0.03229,0.05376,0.09299,0.9787819999999999,0.021811,17.215
111,0.79067,0.58465,0.6425,321,320,0.006004476999999999,0.000143396,0.00207,1.24e-05,0.00029,0.00074,0.00086,0.04575,0.41100000000000003,0.01785,0.027630000000000002,0.052610000000000004,0.05356,0.9833290000000001,0.017126,18.781
112,0.75781,0.5760000000000001,0.65037,310,309,0.006219616999999999,0.00016690799999999998,0.00196,1.22e-05,0.00027,0.0007,0.0008,0.10041,0.893,0.047830000000000004,0.05662999999999999,0.10074,0.1435,0.9745659999999999,0.027963,18.085
113,0.79067,0.58465,0.6425,321,320,0.006004476999999999,0.000143396,0.00207,1.24e-05,0.00029,0.00074,0.00086,0.04575,0.41100000000000003,0.01785,0.027630000000000002,0.052610000000000004,0.05356,0.9833290000000001,0.017126,18.781
114,0.83757,0.6762199999999999,0.34171,268,267,0.007209008,4.1700000000000004e-05,0.0010400000000000001,7.49e-06,0.00021,0.0005,0.00063,0.04807,0.42200000000000004,0.024569999999999998,0.03005,0.04387,0.07371,0.9943280000000001,0.005723,24.495
115,0.8194899999999999,0.65996,0.37744,272,271,0.00709084,4.95e-05,0.00145,1.0300000000000001e-05,0.00027,0.00064,0.00082,0.03778,0.33399999999999996,0.01496,0.02052,0.045360000000000004,0.04488,0.991358,0.008759999999999999,22.028000000000002
116,0.81401,0.66543,0.30441,269,268,0.007161676,4.4e-05,0.00144,1.0300000000000001e-05,0.00032,0.0007700000000000001,0.0009599999999999999,0.03127,0.272,0.015,0.01936,0.02939,0.044989999999999995,0.991877,0.008223000000000001,22.177
117,0.84565,0.78623,0.40644,224,223,0.00860261,9.790000000000001e-05,0.00196,1.6800000000000002e-05,0.00072,0.00126,0.00217,0.05633,0.49200000000000005,0.031389999999999994,0.03485,0.04282,0.09417,0.984981,0.015323,19.076
118,0.8413700000000001,0.73558,0.41781999999999997,234,233,0.008253441,8.1e-05,0.0017699999999999999,1.4599999999999999e-05,0.0005099999999999999,0.0009699999999999999,0.0015199999999999999,0.06859,0.593,0.03822,0.04245,0.05359,0.11465999999999998,0.981309,0.019176,18.303
119,0.73364,0.75251,0.35965,228,227,0.008481766,8.420000000000001e-05,0.0015,1.27e-05,0.0004,0.0007700000000000001,0.0012,0.04778,0.42,0.0259,0.029639999999999996,0.04193,0.07769,0.9897940000000001,0.010353,21.013
120,0.81996,0.68491,0.5213,229,228,0.00844317,7.32e-05,0.00246,2.08e-05,0.00064,0.00141,0.0019199999999999998,0.07365,0.63,0.03277,0.04489,0.09256,0.09832,0.9787799999999999,0.021872,17.507
121,0.8008,0.67812,0.5967,230,229,0.008413309,7.609999999999999e-05,0.0026899999999999997,2.26e-05,0.0007099999999999999,0.0017100000000000001,0.00214,0.06811,0.603,0.02754,0.04071,0.0784,0.08263,0.978575,0.022149000000000002,17.958
122,0.81024,0.66551,0.57009,230,229,0.008400946999999999,6.12e-05,0.0016699999999999998,1.4099999999999999e-05,0.00045,0.0010400000000000001,0.00134,0.04465,0.385,0.02019,0.027360000000000002,0.0483,0.060579999999999995,0.9879959999999999,0.012241,20.814
123,0.8416799999999999,0.60333,0.24566,567,566,0.0034079440000000004,1.06e-05,0.00037,1.27e-06,4e-05,0.00013000000000000002,0.00013000000000000002,0.03345,0.29100000000000004,0.01835,0.02206,0.02541,0.05504,0.996713,0.0033,25.304000000000002
124,0.8876299999999999,0.56345,0.21761,578,577,0.0033441779999999997,1.4999999999999999e-05,0.00022999999999999998,7.76e-07,2e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.01627,0.14300000000000002,0.00955,0.009000000000000001,0.01143,0.02864,0.997871,0.002135,27.476
125,0.8025899999999999,0.5522100000000001,0.20740999999999998,602,601,0.003207399,1.65e-05,0.00021,6.86e-07,2e-05,5e-05,5e-05,0.00656,0.057,0.00335,0.00415,0.005220000000000001,0.01004,0.999382,0.000618,33.196999999999996
126,0.24875999999999998,0.6401399999999999,0.67291,166,165,0.011601305,0.002094974,0.007379999999999999,8.56e-05,0.00302,0.005229999999999999,0.00907,0.14476,1.3330000000000002,0.06802000000000001,0.08893,0.085,0.20405,0.76313,0.398969,11.222000000000001
127,0.25475,0.63092,0.58637,243,242,0.007934617,0.002505365,0.00541,4.29e-05,0.00187,0.00212,0.0056,0.05284,0.376,0.0276,0.02398,0.02787,0.08281000000000001,0.930717,0.10937899999999999,21.296
128,0.81634,0.64393,0.57462,273,272,0.007080068,0.000136295,0.00179,1.27e-05,0.0006,0.00122,0.0018,0.13118,1.171,0.0874,0.05318,0.07295,0.26219000000000003,0.7907310000000001,0.312417,9.009
129,0.79262,0.7422300000000001,0.38481,320,319,0.006031138,7.159999999999999e-05,0.0016,9.66e-06,0.00028,0.00072,0.00085,0.03907,0.345,0.01994,0.02271,0.03419,0.059829999999999994,0.9921270000000001,0.007959,22.031
130,0.84398,0.73136,0.31485,303,302,0.006352429000000001,6.29e-05,0.00161,1.0199999999999999e-05,0.00022,0.00056,0.00065,0.057920000000000006,0.507,0.03125,0.03576,0.054810000000000005,0.09375,0.995042,0.0049960000000000004,24.485
131,0.77075,0.7539899999999999,0.36358,308,307,0.006261116999999999,8.05e-05,0.0016699999999999998,1.04e-05,0.00025,0.00066,0.0007599999999999999,0.03482,0.306,0.01844,0.02095,0.02737,0.055310000000000005,0.996022,0.004002,25.236
132,0.8254,0.63507,0.34234000000000003,283,282,0.006819856,5.03e-05,0.0015400000000000001,1.05e-05,0.0003,0.00078,0.00091,0.05873,0.503,0.03354,0.03558,0.04432,0.10061,0.990856,0.009272,21.859
133,0.79196,0.65094,0.39729000000000003,282,281,0.006853884,4.83e-05,0.00128,8.8e-06,0.00022,0.00055,0.00066,0.04602,0.39899999999999997,0.02868,0.02404,0.027839999999999997,0.08605,0.9823200000000001,0.018185,18.489
134,0.7993,0.65865,0.39327,280,279,0.006901056,7.04e-05,0.00141,9.72e-06,0.00027,0.00065,0.0008,0.06301,0.5479999999999999,0.03586,0.03954,0.04726,0.10758,0.9868600000000001,0.013382,19.855
135,0.79855,0.61698,0.5454100000000001,314,313,0.006143285,4.57e-05,0.0009699999999999999,5.93e-06,0.00014,0.00035,0.00041,0.01872,0.163,0.00897,0.01175,0.0175,0.0269,0.996552,0.003468,26.345
136,0.66262,0.64508,0.58472,303,302,0.006378175,0.000164584,0.0023899999999999998,1.53e-05,0.00035,0.0008699999999999999,0.00106,0.02623,0.23199999999999998,0.01272,0.015609999999999999,0.02476,0.038169999999999996,0.98593,0.015044,21.322
137,0.81284,0.62521,0.5353899999999999,328,327,0.005891711,5.18e-05,0.00126,7.4e-06,0.0002,0.0005099999999999999,0.0006,0.024880000000000003,0.217,0.01284,0.013930000000000001,0.02175,0.03853,0.994469,0.0055899999999999995,24.272
138,0.4521,0.7539899999999999,0.7784800000000001,179,173,0.00838923,0.001080528,0.008620000000000001,7.23e-05,0.0028,0.00509,0.008409999999999999,0.1122,0.987,0.05245,0.05646,0.07951,0.15735,0.841042,0.262408,11.185
139,0.6836,0.7908,0.7057100000000001,222,221,0.008678251,0.000436081,0.00635,5.5100000000000004e-05,0.00198,0.0037,0.00595,0.09829,0.838,0.05275,0.051629999999999995,0.06598,0.15825999999999998,0.9536530000000001,0.061752999999999995,17.712
140,0.76753,0.74456,0.71503,226,225,0.008552147,0.00029489,0.00796,6.8e-05,0.00207,0.00427,0.0062,0.10164,0.852,0.04521,0.061610000000000005,0.08421000000000001,0.13564,0.901041,0.161894,13.036
141,0.8488100000000001,0.60125,0.44782,351,350,0.005510131,7.269999999999999e-05,0.00165,9.07e-06,0.00018999999999999998,0.0005200000000000001,0.00057,0.02325,0.203,0.013080000000000001,0.013590000000000001,0.01977,0.03924,0.993408,0.006670000000000001,23.346
142,0.70649,0.6008100000000001,0.5022800000000001,339,338,0.0056971159999999995,8.77e-05,0.0017399999999999998,9.93e-06,0.00018999999999999998,0.00049,0.00056,0.04873,0.44,0.02598,0.030060000000000003,0.03988,0.07795,0.987014,0.013430000000000001,21.045
143,0.84703,0.6232300000000001,0.45198,333,332,0.00579286,5.739999999999999e-05,0.00107,6.2e-06,0.00015,0.00039,0.00045999999999999996,0.03005,0.261,0.01712,0.01669,0.02342,0.051370000000000006,0.988416,0.011777,20.515
144,0.78601,0.61539,0.20724,594,593,0.003249218,3.45e-05,0.00039,1.26e-06,4e-05,0.00011999999999999999,0.00011999999999999999,0.016909999999999998,0.14800000000000002,0.00928,0.01091,0.01293,0.02785,0.9971049999999999,0.002904,25.837
145,0.77259,0.62492,0.19559,577,576,0.003342467,1.76e-05,0.00037999999999999997,1.28e-06,5e-05,0.00014,0.00015,0.01813,0.163,0.00925,0.01205,0.01592,0.027739999999999997,0.997102,0.002908,25.914
146,0.78213,0.61626,0.17873,598,597,0.003226095,2.5e-05,0.00037,1.18e-06,4e-05,0.0001,0.00011,0.01967,0.171,0.01055,0.01242,0.01665,0.031639999999999995,0.9981760000000001,0.0018280000000000002,27.86
147,0.84982,0.56003,0.46637,488,487,0.003952317,2.3100000000000002e-05,0.00039,1.53e-06,5e-05,0.00014,0.00015,0.13374,1.1540000000000001,0.08144,0.0769,0.08135,0.24433000000000002,0.993928,0.006131,22.96
148,0.85716,0.5532,0.34818000000000005,497,496,0.003882596,1.9399999999999997e-05,0.00037,1.44e-06,5e-05,0.00013000000000000002,0.00014,0.08411,0.779,0.05168,0.04668,0.0511,0.15503,0.9930370000000001,0.00703,22.219
149,0.80437,0.57068,0.3761,498,497,0.003872519,3.63e-05,0.00053,2.05e-06,5e-05,0.00014,0.00015,0.08027999999999999,0.725,0.04969,0.04481,0.047330000000000004,0.14907,0.9873209999999999,0.013050999999999998,20.969
150,0.8265600000000001,0.6313300000000001,0.36798000000000003,362,361,0.005329823000000001,3.19e-05,0.00054,2.86e-06,0.0001,0.00023999999999999998,0.00031,0.02685,0.237,0.013619999999999998,0.01635,0.02129,0.04085,0.9975930000000001,0.002416,27.58
151,0.84921,0.6140899999999999,0.40233,359,358,0.005362253000000001,2.52e-05,0.00049,2.61e-06,9e-05,0.00021,0.00027,0.03085,0.273,0.01493,0.01891,0.02567,0.04478,0.9975370000000001,0.002473,27.596
152,0.8489200000000001,0.65789,0.36439,348,347,0.005557816,2.17e-05,0.00044,2.47e-06,9e-05,0.00022,0.00028,0.02733,0.239,0.012759999999999999,0.01772,0.0244,0.03829,0.9974959999999999,0.002513,27.326999999999998
153,0.79806,0.6775399999999999,0.5473100000000001,268,267,0.007199055,7.62e-05,0.0014199999999999998,1.0300000000000001e-05,0.00028,0.00063,0.00084,0.09046,0.8190000000000001,0.04465,0.0517,0.09339,0.13396,0.988449,0.01172,19.945
154,0.85269,0.6819,0.47071999999999997,269,268,0.007169671999999999,6.659999999999999e-05,0.00126,9.02e-06,0.00027,0.0006,0.0008,0.0855,0.828,0.040999999999999995,0.04945,0.08452,0.12300000000000001,0.991339,0.008768000000000001,21.558000000000003
155,0.83705,0.68857,0.54937,270,269,0.007139810999999999,6.56e-05,0.00107,7.63e-06,0.0002,0.00049,0.0006,0.06109,0.5529999999999999,0.03106,0.0329,0.049319999999999996,0.09318,0.993762,0.006397,23.706
156,0.81255,0.60243,0.52083,326,325,0.005922618,5.22e-05,0.00155,9.18e-06,0.0002,0.00054,0.00061,0.03146,0.276,0.01311,0.01761,0.03563,0.039330000000000004,0.99351,0.0065569999999999995,23.565
157,0.80758,0.61078,0.5524899999999999,320,319,0.006033475,7.01e-05,0.0015199999999999999,9.2e-06,0.0002,0.0005200000000000001,0.0006,0.029960000000000004,0.265,0.013730000000000001,0.01794,0.0311,0.04118,0.9939020000000001,0.006168,23.855999999999998
158,0.8280799999999999,0.61203,0.60959,322,321,0.0059998659999999995,6.979999999999999e-05,0.00148,8.85e-06,0.00018,0.00047999999999999996,0.00054,0.040999999999999995,0.36200000000000004,0.019469999999999998,0.0262,0.04098,0.058410000000000004,0.9946370000000001,0.005407,24.213
159,0.7992100000000001,0.75772,0.42332,283,282,0.006825136,0.002180845,0.00203,1.3800000000000002e-05,0.00061,0.00082,0.0018399999999999998,0.032310000000000005,0.27899999999999997,0.01867,0.020069999999999998,0.024059999999999998,0.055999999999999994,0.985361,0.015000999999999999,19.862000000000002
160,0.80325,0.71322,0.44319,224,223,0.008626484,0.002898313,0.00234,2.02e-05,0.00086,0.0011,0.00257,0.05533,0.469,0.03138,0.03209,0.04047,0.09412999999999999,0.97993,0.020715,18.533
161,0.80355,0.75975,0.52351,230,227,0.008360504,0.0029459140000000004,0.0016600000000000002,1.39e-05,0.00054,0.00086,0.0016300000000000002,0.07575,0.7859999999999999,0.040510000000000004,0.04452,0.06267,0.12153,0.9844790000000001,0.01615,20.590999999999998
162,0.83898,0.7884,0.51758,266,265,0.007252308000000001,0.00020978200000000002,0.0016300000000000002,1.18e-05,0.00047000000000000004,0.0009599999999999999,0.0014199999999999998,0.05574,0.583,0.02802,0.03197,0.04425,0.08405,0.985468,0.014802000000000001,18.954
163,0.40055,0.76948,0.53788,252,251,0.007653649,0.00019144599999999998,0.0023899999999999998,1.83e-05,0.00072,0.00145,0.00216,0.09061,0.778,0.052539999999999996,0.04675,0.06286,0.15761,0.954772,0.05865599999999999,15.503
164,0.83659,0.78089,0.58026,257,256,0.007522479,0.000242611,0.00185,1.39e-05,0.00049,0.0010400000000000001,0.00146,0.04915,0.48200000000000004,0.02684,0.027760000000000003,0.0393,0.08052999999999999,0.9819120000000001,0.018649000000000002,18.118
165,0.80958,0.81445,0.52792,317,316,0.006086469000000001,0.000261779,0.00119,7.24e-06,0.00022999999999999998,0.0005200000000000001,0.0007,0.09509,0.938,0.040119999999999996,0.05628,0.09451,0.12035,0.9893219999999999,0.010847,20.906
166,0.82163,0.8077,0.48638000000000003,325,324,0.005940946999999999,4.85e-05,0.00105,6.22e-06,0.00022,0.0005099999999999999,0.00066,0.05181,0.49,0.0244,0.03243,0.04805,0.0732,0.991289,0.008833,22.514
167,0.83536,0.71129,0.57576,330,329,0.005852473,0.0001872,0.00079,4.61e-06,0.00014,0.00033,0.00042,0.06477000000000001,0.6679999999999999,0.026869999999999998,0.03885,0.06561,0.08061,0.991434,0.008672,21.69
168,0.78891,0.62873,0.60956,239,238,0.008082668000000001,6.27e-05,0.0020399999999999997,1.65e-05,0.0005,0.00117,0.0015,0.11152000000000001,0.998,0.04287,0.07232000000000001,0.12800999999999998,0.1286,0.9322370000000001,0.07370399999999999,11.784
169,0.80155,0.65182,0.67519,237,236,0.008144092,0.00010530899999999999,0.00263,2.14e-05,0.00074,0.0015300000000000001,0.00221,0.1839,1.579,0.09998,0.10890999999999999,0.12569,0.29994,0.8375520000000001,0.199231,7.357
170,0.80665,0.61493,0.6002,242,241,0.007971983,6.86e-05,0.00162,1.29e-05,0.00044,0.00099,0.00132,0.06602000000000001,0.578,0.03553,0.04251,0.059829999999999994,0.1066,0.949757,0.053350999999999996,13.059000000000001
171,0.79414,0.75269,0.67407,299,298,0.006457664,0.000388864,0.0021100000000000003,1.36e-05,0.00055,0.00117,0.0016600000000000002,0.09187999999999999,0.873,0.045989999999999996,0.053020000000000005,0.08046,0.13796,0.951731,0.053390999999999994,14.825999999999999
172,0.7079300000000001,0.7087399999999999,0.66798,323,322,0.005983614,0.000207437,0.00263,1.57e-05,0.00037,0.0009599999999999999,0.0011099999999999999,0.13096,1.165,0.060770000000000005,0.07467,0.11550999999999999,0.18231,0.9709979999999999,0.03067,16.66
173,0.79132,0.7620600000000001,0.62183,310,309,0.006221908000000001,0.00035246400000000003,0.00199,1.24e-05,0.00028,0.00073,0.00085,0.04899,0.489,0.02215,0.02501,0.05022,0.06646,0.9830629999999999,0.01744,19.070999999999998
174,0.80324,0.778,0.33605999999999997,309,308,0.006232721,2.99e-05,0.001,6.21e-06,0.00018999999999999998,0.00049,0.00058,0.025580000000000002,0.223,0.01312,0.01609,0.02301,0.03937,0.99449,0.005548,23.336
175,0.8061,0.71434,0.36445,320,319,0.006019609,1.89e-05,0.00074,4.43e-06,0.00016,0.00039,0.00047999999999999996,0.036910000000000005,0.32799999999999996,0.0184,0.02115,0.03553,0.0552,0.9931969999999999,0.006862,22.381
176,0.81724,0.70245,0.40455,324,323,0.005960936,4.8700000000000005e-05,0.0009400000000000001,5.61e-06,0.00016999999999999999,0.00042,0.0005,0.04386,0.384,0.024730000000000002,0.02455,0.034480000000000004,0.07418999999999999,0.992196,0.007883,21.688000000000002
177,0.041551,0.69934,0.41808999999999996,306,305,0.006303419,0.002224393,0.0018800000000000002,1.1900000000000001e-05,0.00047999999999999996,0.00064,0.00144,0.039389999999999994,0.34600000000000003,0.02161,0.02265,0.03203,0.06484,0.98593,0.014482,20.075
178,0.84667,0.6947399999999999,0.28747,416,415,0.004631009,3.48e-05,0.0009400000000000001,4.34e-06,0.00011999999999999999,0.00031,0.00036,0.05441,0.488,0.03027,0.03349,0.03896,0.09082,0.9938290000000001,0.006215999999999999,22.608
179,0.77917,0.64148,0.50646,435,434,0.004433195,0.000130713,0.0011300000000000001,5.02e-06,0.00011999999999999999,0.00031,0.00035,0.029560000000000003,0.262,0.01354,0.01821,0.03162,0.04061,0.9924940000000001,0.007668,23.284000000000002
180,0.84746,0.75145,0.57752,387,386,0.004992294,2.3800000000000003e-05,0.00105,5.26e-06,0.00031,0.0006799999999999999,0.0009199999999999999,0.14933,1.357,0.07591,0.1063,0.0838,0.22773000000000002,0.903169,0.109579,10.049
181,0.6338199999999999,0.67848,0.54218,383,382,0.005045417,0.000931367,0.00405,2.0399999999999998e-05,0.00105,0.00143,0.00315,0.09748,0.953,0.047060000000000005,0.05901,0.09331,0.14118,0.942153,0.081737,14.842
182,0.47012,0.68923,0.5671,335,334,0.005758425,0.001560435,0.00351,2.02e-05,0.00098,0.00123,0.00293,0.06465,0.628,0.03279,0.04024,0.055810000000000005,0.09836,0.942801,0.066241,14.373
183,0.8233,0.69145,0.52755,288,287,0.006712558,9.75e-05,0.0020399999999999997,1.3699999999999998e-05,0.00035,0.00085,0.0010400000000000001,0.05612999999999999,0.49700000000000005,0.021490000000000002,0.035230000000000004,0.0676,0.06448,0.985366,0.01496,19.671
184,0.25963,0.6654,0.5159600000000001,304,303,0.006363514,0.000101623,0.00176,1.12e-05,0.00032,0.00078,0.0009699999999999999,0.08795,0.862,0.0389,0.054529999999999995,0.08277999999999999,0.11671,0.973715,0.027750999999999998,17.637
185,0.5895600000000001,0.67838,0.60454,276,275,0.007003475,0.00011857799999999999,0.00187,1.31e-05,0.00037,0.00084,0.00112,0.08761000000000001,0.9670000000000001,0.042089999999999995,0.04528,0.08942,0.12627,0.9424030000000001,0.07739299999999999,16.195999999999998
186,0.8202799999999999,0.71591,0.54311,310,309,0.006210673000000001,7.18e-05,0.00164,1.0199999999999999e-05,0.00027,0.0006799999999999999,0.0008,0.04529,0.40299999999999997,0.01796,0.026139999999999997,0.054029999999999995,0.05389,0.975902,0.025178,17.264
187,0.8204,0.65289,0.5300699999999999,312,311,0.006176331,5.02e-05,0.00115,7.13e-06,0.00016999999999999999,0.00045999999999999996,0.0005200000000000001,0.04288,0.382,0.01577,0.02335,0.054970000000000005,0.047310000000000005,0.988144,0.01207,20.229
188,0.72123,0.66352,0.5491199999999999,295,294,0.006528819,0.001318865,0.00309,2.02e-05,0.0008699999999999999,0.0009,0.0026,0.040510000000000004,0.366,0.02165,0.0248,0.03305,0.06494,0.987308,0.013162,20.215999999999998
189,0.82749,0.76107,0.6465,199,198,0.009666939,8.85e-05,0.0024,2.3199999999999998e-05,0.0008300000000000001,0.00155,0.00249,0.11834000000000001,1.065,0.06285,0.07282000000000001,0.10453,0.18855,0.955958,0.046785,14.265
190,0.79855,0.76093,0.69013,200,199,0.009627303,9.65e-05,0.00223,2.14e-05,0.00082,0.00144,0.00245,0.07979,0.715,0.040889999999999996,0.04917,0.0726,0.12267,0.948418,0.05536900000000001,13.412
191,0.7442300000000001,0.75192,0.70634,198,197,0.009718389000000001,0.000125656,0.00271,2.6300000000000002e-05,0.00103,0.00164,0.0030800000000000003,0.10353,0.9690000000000001,0.05898,0.06179,0.0779,0.17694000000000001,0.929508,0.08719,13.192
192,0.78997,0.76041,0.61683,275,274,0.00701488,9.75e-05,0.00186,1.31e-05,0.0005200000000000001,0.00112,0.00157,0.12525,1.194,0.05842000000000001,0.08143,0.1358,0.17526,0.9478030000000001,0.05637999999999999,13.405999999999999
193,0.81362,0.70072,0.64984,293,292,0.006585085,7.15e-05,0.00156,1.0300000000000001e-05,0.00033999999999999997,0.00078,0.00101,0.09127,0.895,0.03879,0.05665,0.09892000000000001,0.11638,0.9717180000000001,0.029593,16.772000000000002
194,0.76203,0.78088,0.56929,262,261,0.007351293,7.68e-05,0.00197,1.4499999999999998e-05,0.00061,0.0012900000000000001,0.00183,0.14792,1.361,0.06416000000000001,0.09544,0.16742,0.19247,0.959201,0.043623,14.897
195,0.8319700000000001,0.62966,0.32571,299,298,0.00645354,3.35e-05,0.00091,5.87e-06,0.00014,0.00036,0.00041,0.02684,0.233,0.01321,0.01779,0.02342,0.03963,0.99516,0.004878,24.668000000000003
196,0.8492200000000001,0.6168899999999999,0.33804,301,300,0.006422296,2.49e-05,0.00064,4.13e-06,0.00011,0.00026000000000000003,0.00032,0.021840000000000002,0.188,0.0113,0.011770000000000001,0.0173,0.03391,0.9974200000000001,0.002591,27.735
197,0.8649,0.6239899999999999,0.29659,300,299,0.006450143,2.62e-05,0.00078,5.05e-06,0.00014,0.00035,0.00043,0.02095,0.182,0.010879999999999999,0.01344,0.01896,0.03265,0.997539,0.002471,27.910999999999998
198,0.78788,0.76946,0.44355,351,350,0.005502661,0.000130791,0.00252,1.39e-05,0.00028,0.0007700000000000001,0.00085,0.05488,0.502,0.0229,0.03243,0.05752,0.06871000000000001,0.9955620000000001,0.004471,25.245
199,0.8240700000000001,0.7965800000000001,0.45866,336,335,0.005748665,7.04e-05,0.00206,1.18e-05,0.00026000000000000003,0.0006900000000000001,0.00079,0.02061,0.18,0.0092,0.012320000000000001,0.02115,0.027610000000000003,0.9968530000000001,0.00316,25.888
200,0.8438100000000001,0.8009,0.43933999999999995,338,337,0.005709692,7.63e-05,0.00198,1.13e-05,0.00027,0.0007099999999999999,0.00081,0.02392,0.215,0.01028,0.013569999999999999,0.02424,0.03084,0.99764,0.00237,27.872
201,0.80285,0.67956,0.49123,354,353,0.0054393209999999996,0.000107466,0.0016300000000000002,8.85e-06,0.00021,0.00054,0.00064,0.08886000000000001,0.8140000000000001,0.05126,0.05364,0.057479999999999996,0.15377000000000002,0.989166,0.011013,20.766
202,0.81707,0.67772,0.47713999999999995,188,187,0.010302343,9.77e-05,0.00156,1.6e-05,0.00036,0.00084,0.00108,0.0275,0.239,0.01316,0.018680000000000002,0.028239999999999998,0.03949,0.990467,0.009703,22.09
203,0.42873999999999995,0.62713,0.5353399999999999,308,306,0.006274076999999999,0.0019864270000000002,0.00205,1.29e-05,0.00042,0.0008300000000000001,0.00126,0.0333,0.307,0.01786,0.01677,0.027410000000000004,0.053570000000000007,0.979475,0.022333000000000002,21.175
204,0.8537399999999999,0.7659699999999999,0.39810999999999996,416,415,0.0046489470000000005,8.43e-05,0.00231,1.07e-05,0.00028,0.00078,0.00085,0.0373,0.332,0.01815,0.024,0.03393,0.05445,0.9928520000000001,0.007215000000000001,22.041
205,0.7901699999999999,0.8376399999999999,0.3859,396,395,0.004872912,6.330000000000001e-05,0.00203,9.9e-06,0.00022999999999999998,0.00063,0.0007,0.0623,0.5670000000000001,0.0351,0.038860000000000006,0.04542,0.1053,0.9914930000000001,0.008609,21.383000000000003
206,0.84186,0.77758,0.48721000000000003,384,383,0.005028414,0.000152971,0.00316,1.59e-05,0.00039,0.0010400000000000001,0.00116,0.07937000000000001,0.728,0.037469999999999996,0.04696,0.08137,0.1124,0.985982,0.014352,19.555999999999997
207,0.8485,0.58136,0.47308999999999996,490,489,0.003935417,3.75e-05,0.00061,2.39e-06,9e-05,0.00022999999999999998,0.00026000000000000003,0.047310000000000005,0.426,0.026180000000000002,0.031030000000000002,0.03557,0.07855,0.995423,0.004622,24.976
208,0.82631,0.59853,0.50208,479,478,0.004029225,3.8e-05,0.00086,3.46e-06,0.00013000000000000002,0.00035,0.00039,0.029639999999999996,0.259,0.017230000000000002,0.01846,0.02145,0.05169,0.986619,0.013706,20.227999999999998
209,0.83341,0.58006,0.45577,489,488,0.003943055,2.8999999999999997e-05,0.00084,3.3e-06,0.00014,0.00037,0.00042,0.02694,0.231,0.01542,0.01624,0.01856,0.04627,0.9841190000000001,0.016301,19.291
210,0.79982,0.72944,0.2711,606,605,0.003184337,3.76e-05,0.0006900000000000001,2.19e-06,7e-05,0.00018999999999999998,0.0002,0.02815,0.258,0.01178,0.016919999999999998,0.02555,0.03533,0.9949379999999999,0.005092,23.253
211,0.79433,0.73085,0.33187,506,505,0.003815898,0.0012362760000000001,0.0018899999999999998,7.21e-06,0.00035,0.00064,0.00105,0.08189,0.742,0.04087,0.0572,0.06094,0.12262,0.978381,0.022341,17.41
212,0.8251700000000001,0.7379899999999999,0.31159000000000003,609,608,0.0031677090000000003,4.18e-05,0.00067,2.11e-06,5.9999999999999995e-05,0.00016,0.00016999999999999999,0.029889999999999996,0.271,0.01317,0.0173,0.02559,0.03951,0.9934280000000001,0.006624,22.201999999999998
213,0.83693,0.64625,0.29457,372,371,0.005179435,4.09e-05,0.0011,5.72e-06,0.00015,0.00039,0.00044,0.05385,0.47100000000000003,0.02984,0.032310000000000005,0.0446,0.08951,0.9935639999999999,0.006490999999999999,22.715
214,0.8026399999999999,0.68852,0.48725,319,318,0.006057229,8.290000000000001e-05,0.00141,8.53e-06,0.00021,0.00056,0.00062,0.0405,0.35700000000000004,0.018330000000000003,0.02485,0.04105,0.05499,0.9942190000000001,0.005833,23.843000000000004
215,0.7602,0.68983,0.40013000000000004,351,350,0.005499848000000001,7e-05,0.00149,8.18e-06,0.00018,0.00047999999999999996,0.00053,0.025259999999999998,0.237,0.01162,0.01409,0.02299,0.03487,0.99159,0.008551999999999999,22.208000000000002
216,0.7565,0.85264,0.45971999999999996,252,251,0.007656314,0.00011933799999999999,0.00403,3.09e-05,0.0009400000000000001,0.00218,0.00283,0.06861,0.611,0.04262,0.03437,0.04435,0.12786,0.989193,0.010954,20.319000000000003
217,0.82483,0.8507,0.4841,242,241,0.008002716,0.000103623,0.0040100000000000005,3.21e-05,0.00107,0.00233,0.0032,0.050210000000000005,0.442,0.026660000000000003,0.02841,0.05297,0.07997,0.986925,0.013294,19.519000000000002
218,0.81006,0.85,0.5081399999999999,243,242,0.007944493,0.000140429,0.0036799999999999997,2.9299999999999997e-05,0.00085,0.0018,0.0025399999999999997,0.06822,0.605,0.04045,0.03583,0.04879,0.12136,0.983216,0.017161000000000003,18.555
219,0.7841100000000001,0.6451899999999999,0.46165,193,192,0.009997705,0.003160798,0.00448,4.48e-05,0.00131,0.0017399999999999998,0.00394,0.02323,0.205,0.01099,0.01499,0.026039999999999997,0.03298,0.989267,0.011082,22.685
