,Ea,Ed_1_coef,Ed_2_coef,Ed_3_coef,Ed_4_coef,Ed_5_coef,Ed_6_coef,Ed_7_coef,Ed_8_coef,Ed_9_coef,Ed_10_coef,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_4_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,det_entropy_log_1_coef,det_entropy_log_2_coef,det_entropy_log_3_coef,det_entropy_log_4_coef,det_entropy_log_5_coef,det_entropy_log_6_coef,det_entropy_log_7_coef,det_entropy_log_8_coef,det_entropy_log_9_coef,det_entropy_log_10_coef,det_TKEO_mean_1_coef,det_TKEO_mean_2_coef,det_TKEO_mean_3_coef,det_TKEO_mean_4_coef,det_TKEO_mean_5_coef,det_TKEO_mean_6_coef,det_TKEO_mean_7_coef,det_TKEO_mean_8_coef,det_TKEO_mean_9_coef,det_TKEO_mean_10_coef,det_TKEO_std_1_coef,det_TKEO_std_2_coef,det_TKEO_std_3_coef,det_TKEO_std_4_coef,det_TKEO_std_5_coef,det_TKEO_std_6_coef,det_TKEO_std_7_coef,det_TKEO_std_8_coef,det_TKEO_std_9_coef,det_TKEO_std_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_4_coef,app_entropy_shannon_5_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_8_coef,app_entropy_shannon_9_coef,app_entropy_shannon_10_coef,app_entropy_log_1_coef,app_entropy_log_2_coef,app_entropy_log_3_coef,app_entropy_log_4_coef,app_entropy_log_5_coef,app_entropy_log_6_coef,app_entropy_log_7_coef,app_entropy_log_8_coef,app_entropy_log_9_coef,app_entropy_log_10_coef,app_det_TKEO_mean_1_coef,app_det_TKEO_mean_2_coef,app_det_TKEO_mean_3_coef,app_det_TKEO_mean_4_coef,app_det_TKEO_mean_5_coef,app_det_TKEO_mean_6_coef,app_det_TKEO_mean_7_coef,app_det_TKEO_mean_8_coef,app_det_TKEO_mean_9_coef,app_det_TKEO_mean_10_coef,app_TKEO_std_1_coef,app_TKEO_std_2_coef,app_TKEO_std_3_coef,app_TKEO_std_4_coef,app_TKEO_std_5_coef,app_TKEO_std_6_coef,app_TKEO_std_7_coef,app_TKEO_std_8_coef,app_TKEO_std_9_coef,app_TKEO_std_10_coef,Ea2,Ed2_1_coef,Ed2_2_coef,Ed2_3_coef,Ed2_4_coef,Ed2_5_coef,Ed2_6_coef,Ed2_7_coef,Ed2_8_coef,Ed2_9_coef,Ed2_10_coef,det_LT_entropy_shannon_1_coef,det_LT_entropy_shannon_2_coef,det_LT_entropy_shannon_3_coef,det_LT_entropy_shannon_4_coef,det_LT_entropy_shannon_5_coef,det_LT_entropy_shannon_6_coef,det_LT_entropy_shannon_7_coef,det_LT_entropy_shannon_8_coef,det_LT_entropy_shannon_9_coef,det_LT_entropy_shannon_10_coef,det_LT_entropy_log_1_coef,det_LT_entropy_log_2_coef,det_LT_entropy_log_3_coef,det_LT_entropy_log_4_coef,det_LT_entropy_log_5_coef,det_LT_entropy_log_6_coef,det_LT_entropy_log_7_coef,det_LT_entropy_log_8_coef,det_LT_entropy_log_9_coef,det_LT_entropy_log_10_coef,det_LT_TKEO_mean_1_coef,det_LT_TKEO_mean_2_coef,det_LT_TKEO_mean_3_coef,det_LT_TKEO_mean_4_coef,det_LT_TKEO_mean_5_coef,det_LT_TKEO_mean_6_coef,det_LT_TKEO_mean_7_coef,det_LT_TKEO_mean_8_coef,det_LT_TKEO_mean_9_coef,det_LT_TKEO_mean_10_coef,det_LT_TKEO_std_1_coef,det_LT_TKEO_std_2_coef,det_LT_TKEO_std_3_coef,det_LT_TKEO_std_4_coef,det_LT_TKEO_std_5_coef,det_LT_TKEO_std_6_coef,det_LT_TKEO_std_7_coef,det_LT_TKEO_std_8_coef,det_LT_TKEO_std_9_coef,det_LT_TKEO_std_10_coef,app_LT_entropy_shannon_1_coef,app_LT_entropy_shannon_2_coef,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef,app_LT_entropy_log_1_coef,app_LT_entropy_log_2_coef,app_LT_entropy_log_3_coef,app_LT_entropy_log_4_coef,app_LT_entropy_log_5_coef,app_LT_entropy_log_6_coef,app_LT_entropy_log_7_coef,app_LT_entropy_log_8_coef,app_LT_entropy_log_9_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_1_coef,app_LT_TKEO_mean_2_coef,app_LT_TKEO_mean_3_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_std_1_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_5_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_10_coef
337,99.9961,2.85e-06,2.6700000000000002e-05,5.04e-05,0.00024584,8.37e-05,9.03e-05,7.900000000000001e-05,0.00021455,0.00036563,0.0027263,11.3555,-242.7695,-620.8259,-5091.564,-1565.2479999999998,-1851.0483,-1601.3659,-5114.4123,-10181.2597,-103837.5103,-412.5325,-60.342,33.8017,72.1551,11.0124,26.3098,24.9089,42.8613,43.73,64.0772,0.08130599999999999,1.8989,7.6755,59.4237,30.214000000000002,17.4783,22.4996,18.3406,115.5017,1083.9724,0.25553000000000003,4.6681,9.4596,55.2361,32.6278,56.0976,41.9701,77.5318,188.417,1840.6601,-71704061.99,-86591591.21,-115169031.1,-168019238.8,-274588907.9,-493644593.4,-975684378.9,-1918599676.0,-4004435426.0,-8343143459,1188.7263,714.0069,471.4032,340.7974,276.1815,246.6498,243.2637,238.5004,248.8977,259.2954,1122.4656,3973.4414,12855.9252,37580.1624,97590.2443,229802.3974,488159.0943,1041887.038,2085300.055,4183930.8710000003,8195.7808,21753.033,55729.1398,132326.1493,298707.401,647138.6178,1333562.013,2732433.789,5543598.489,11050383.37,99.9998,1.14e-07,1.05e-06,1.92e-06,9.57e-06,3.27e-06,3.57e-06,3e-06,8.24e-06,1.4000000000000001e-05,0.00010547,0.005200100000000001,0.03635,0.061491,0.23676999999999998,0.086526,0.08880299999999999,0.075853,0.18282,0.26245,1.0529,-1532.9694,-689.2467,-359.1624,-195.601,-196.454,-149.784,-140.64,-112.1654,-111.2762,-90.9154,2.8e-06,6.45e-05,0.00024809,0.0019838,0.0010057,0.00058518,0.00073206,0.00058711,0.0037700000000000003,0.035831,9.06e-06,0.0001605,0.00030199,0.0018683,0.0010884,0.0019083,0.0013659,0.0025068,0.0061178000000000005,0.060976,-22825.6916,-30318.9055,-43454.843,-67287.1547,-115577.5571,-216964.1456,-446614.242,-909275.4511,-1961243.648,-4207868.413,429.1665,284.7423,203.7725,157.4905,135.0417,126.5906,130.2407,132.5063,142.9035,153.3007,0.9847,3.487,11.216,32.8014,85.2674,200.6596,426.3616,909.6393,1819.5202,3641.4596,7.2025,19.0899,48.2625,115.7553,262.1046,566.1073,1164.9291,2397.3704,4808.2478,9610.5588
338,99.9923,1.46e-06,8.57e-06,1.6899999999999997e-05,0.00017908,0.0001365,4.28e-05,0.00018475,0.00050474,0.00079767,0.0058765,9.0509,-19.6942,-134.2648,-4093.8622,-2990.3577,-890.1561,-5254.7556,-17129.3969,-28917.6313,-279423.8691,-481.2833,-105.0728,-16.5319,68.8267,56.4307,10.437999999999999,27.6274,43.3271,49.1856,73.2657,0.051547,0.65417,1.7423,39.2637,29.1646,15.6073,51.43,121.0671,293.3469,2636.32,0.18775,1.141,3.123,35.0479,26.1883,30.131999999999998,111.5908,273.5275,468.9568,4501.1796,-79303342.63,-96040837.92,-128252456.2,-188096140.5,-308786903.7,-556843256.1,-1101086463.0,-2167320921.0,-4522153585.0,-9418848363,1198.6442,719.7873,475.1565,343.5031,278.357,248.5563,245.0703,240.2136,250.6111,261.0093,1233.1589999999999,4422.2079,14391.6791,41812.0235,108366.0795,255090.82,541186.0915,1153630.1409999998,2310034.753,4641343.063,9034.627,23878.7092,61460.3246,148613.9333,333152.7988,719544.2463,1473345.2219999998,3019116.354,6165716.668,12267278.92,99.9997,5.65e-08,3.35e-07,6.57e-07,6.74e-06,5.36e-06,1.63e-06,6.94e-06,1.91e-05,3.01e-05,0.00022383,0.0027461,0.014081999999999999,0.024694,0.17679,0.14302,0.045154,0.15124,0.33465,0.47398,1.5457,-1603.0427,-740.6806,-410.9251,-202.3141,-151.8309,-167.2869,-140.1397,-113.338,-108.0238,-83.5354,1.56e-06,1.95e-05,5.22e-05,0.0011503,0.00088185,0.0004675,0.0015057,0.0035593000000000005,0.008625,0.078168,5.92e-06,3.43e-05,9.379999999999999e-05,0.0010057,0.00080508,0.00090895,0.0032803000000000003,0.0081119,0.013738,0.13368,-23338.0123,-30999.9344,-44448.6747,-68878.1105,-118389.4598,-222337.4375,-457635.9439,-931769.4764,-2009398.0690000001,-4310504.915,431.0803,285.857,204.4958,158.0113,135.46,126.9569,130.5878,132.8354,143.2326,153.6298,1.0034,3.5607,11.4608,33.477,86.9902,204.6905,434.8105,927.4119,1855.2181,3714.0585,7.3421,19.4517,49.1883,118.351,267.6269,577.6298,1187.0316,2442.9594,4905.892,9802.6055
339,98.9406,0.074019,0.057895,0.052903,0.089504,0.057663,0.012739,0.018744,0.15389,0.022984,0.51905,-2036874.8190000001,-1653670.56,-1530582.121,-2837861.787,-1768464.215,-339432.8778,-534243.6764,-5794801.908,-692174.8531,-20740157.8,506.0766,359.8725,238.0992,194.485,158.6813,111.90299999999999,96.8164,90.8226,77.5401,107.1471,1775.8824,2576.2273,4107.6951,11375.4522,11293.7623,2877.8116,4153.2734,39170.1982,6068.1545,147939.0097,4528.3412,7057.7245,8263.5691,15933.7783,13880.0924,4699.6042,6582.7036,95835.3642,13686.0775,295572.7377,-49167470.96,-56806524.0,-73360799.51,-102932846.3,-167432569.9,-303365581.9,-598681533.7,-1186895921.0,-2478688587.0,-5139213839,1116.9877,676.9086,449.0247,326.8371,265.6319,237.7198,234.7893,230.9207,241.3213,251.8784,4893.9989,8314.3017,19257.9162,26103.0334,50969.5279,121772.7335,265436.4353,571072.2182,1150207.664,2296784.207,28865.0509,47066.1387,106063.3549,129788.2752,177726.1596,382569.2947,877999.7117,1488942.54,3649427.68,6509002.275,99.9431,0.0028878,0.0025165,0.0031755,0.0031171999999999997,0.0026065000000000003,0.00060213,0.0019288,0.011678000000000001,0.0011424000000000002,0.02727,11.6285,6.6728,3.2628,-1.8264,-1.6257,2.3064,-2.1678,-119.3023,0.0067412999999999995,-318.9468,-533.0848,-223.1312,-117.515,-66.6284,-42.275,-55.3393,-57.1432,-65.682,-68.3515,-40.8347,0.083079,0.12861,0.27975,0.47231000000000006,0.55842,0.15962,0.46338,3.6159,0.34945,9.0488,0.19991,0.32641,0.47551000000000004,0.74338,0.8004600000000001,0.24836,0.73935,8.7301,0.80624,18.2148,-19389.9742,-25771.4518,-36841.0115,-57098.3507,-98137.1237,-184434.1641,-379884.9997,-776313.9669,-1676367.0769999998,-3599046.877,413.4166,275.9021,198.2065,153.7275,132.1308,124.0986,127.8824,130.3413,140.7389,151.1407,0.98093,3.1182,9.6602,26.7327,68.3649,161.6429,344.6117,744.7231,1491.5974,3013.245,8.3105,18.1952,43.9355,96.4246,207.5943,448.6564,995.3907,1923.8123,4085.5516,7987.4925
340,99.9408,0.012395,0.0058974,0.0053747,0.006843500000000001,0.0014295,0.0072234,0.0070094,0.004881399999999999,0.0022527,0.0058558,-142404.4612,-58806.6305,-54474.8763,-71129.4588,-13305.2288,-82561.3971,-80228.1683,-50939.765999999996,-22397.2651,-65036.3613,-266.3863,15.3443,52.4005,37.7165,1.6975,16.1144,37.9223,53.2096,44.806000000000004,60.2019,188.3754,127.3456,234.3918,552.8599,99.1688,541.7434,589.5928,674.0518,211.4475,788.9197,934.5247,484.7306,521.9921,931.6248,284.325,1534.315,1484.2982,904.0925,491.9031,1416.1285,-22338170.96,-26631276.11,-34682581.05,-49431482.26,-79162446.26,-139656159.6,-274042246.8,-536258895.3,-1123015135.0,-2346978217,1070.5045,646.6593,428.7966,311.1347,252.9588,226.5948,224.243,220.5555,230.9534,241.3514,549.6847,1511.7208,4406.1049,12034.4237,31017.6995,71615.6484,151998.0079,325732.8535,650898.7267,1308023.168,5326.642,10266.0769,19880.2266,44083.2601,100474.51,204761.0704,424861.652,851452.2885,1754305.485,3456369.247,99.9975,0.00042776,0.00019218,0.00020671,0.00032181,5.45e-05,0.00037613,0.00031904,0.000194,8.52e-05,0.00029665,2.155,1.7224,1.7161,2.0045,0.5020399999999999,1.4898,1.3652,1.3424,0.72849,1.3185,-1268.2613,-562.243,-296.1338,-197.8317,-187.0118,-144.9353,-110.6249,-88.7874,-95.1797,-82.8185,0.014894999999999999,0.0085465,0.020835,0.057727,0.0087195,0.059576,0.059999000000000004,0.054733000000000004,0.018047999999999998,0.090912,0.074432,0.032194,0.041384,0.10774,0.025813,0.1719,0.15227000000000002,0.081249,0.038866000000000005,0.17357,-17198.6131,-22983.3516,-33006.4935,-51124.9966,-87788.5057,-164657.1946,-339168.6458,-691083.5539,-1493724.552,-3210557.958,404.7287,270.8221,194.9671,151.3675,130.2573,122.4629,126.3256,128.8145,139.2117,149.609,0.79557,2.7894,8.9122,25.8031,67.0261,157.4154,334.7559,714.9228,1429.8341,2863.0189,5.9351,15.6231,37.9839,92.1475,208.363,444.8403,917.2556,1881.7885,3789.3571,7557.6232
341,99.2645,0.010817,0.01762,0.009377700000000001,0.041006,0.010283,0.009673600000000001,0.025001,0.062357,0.055552,0.49382,-339926.6153,-572365.8567,-299488.6816,-1568202.178,-342956.3851,-327648.2934,-995195.4203,-2715296.5939999996,-2339221.317,-25470890.52,27.5346,227.4833,168.3579,180.2519,132.5413,113.2492,97.0167,109.2124,118.1711,139.032,362.2085,840.7997,854.3474,7542.3493,871.2415,2309.1789,6954.8897,8180.8126,14290.8384,164398.0347,1403.1093,1679.2741,2224.1637,9955.8751,3778.9036,2541.5061,13080.5686,39598.4382,22343.6211,285376.5322,-35629614.63,-46043559.09,-67796260.01,-109926284.2,-199115689.0,-383805194.0,-775935714.0,-1571291751.0,-3276461445.0,-6791166210,1100.0506,667.9297,445.9408,326.89599999999996,267.6758,240.7202,238.1126,234.3096,244.7229,255.3131,2110.9663,4894.2685,11628.8123,27088.9721,65663.1995,151361.8456,329512.8602,732692.6321,1497297.2240000002,2959287.2569999998,15361.196000000002,28380.632,77146.964,109687.3335,227050.3584,483497.9884,987355.3907,1932343.5219999999,4416052.509,8627890.187,99.9425,0.00053912,0.00094123,0.00049195,0.0024441999999999997,0.00064136,0.00065503,0.0017717,0.006945499999999999,0.0032796,0.039805,4.4388,6.289,3.565,1.126,3.4276,2.9082,-2.1986,-54.6826,-9.6235,-539.9669,-1008.0455,-364.5718,-216.7661,-76.0359,-62.2487,-52.8459,-54.9335,-34.2823,-29.2991,-7.4611,0.017458,0.042573,0.044217,0.43333,0.046107,0.19345,0.53298,1.3898,0.8493299999999999,13.1797,0.06407,0.08859500000000001,0.1128,0.6209100000000001,0.22555999999999998,0.22344,0.91022,4.9848,1.272,23.9468,-18600.9943,-25202.2466,-36981.1586,-58866.7563,-103708.1622,-198240.8071,-410636.4158,-843831.7637,-1820877.644,-3906497.084,410.7969,275.0411,198.3108,154.3263,133.0138,125.1215,128.9376,131.4148,141.813,152.2176,0.87331,2.924,9.5251,27.8385,71.8567,169.3126,360.785,778.5361,1562.0371,3155.5338,7.221,15.7224,44.6232,98.0116,220.9004,474.6828,1018.943,2011.4089,4278.254,8398.2783
342,99.9976,4.2299999999999996e-07,2.13e-06,3.68e-05,9.15e-05,0.00010543,6.39e-05,0.00014134,0.00059391,0.00036651,0.00099116,3.2001,5.2339,-402.6352,-1349.8936,-1903.4518,-1132.6727,-2683.1040000000003,-15655.465,-9021.2086,-27739.6776,-714.0539,-239.2514,-14.0442,26.1611,19.8461,4.2061,24.7238,30.988000000000003,37.0426,56.9068,0.013300999999999999,0.11542000000000001,3.7025,14.6894,16.1198,12.3171,29.0106,265.7289,95.42,292.1802,0.043325,0.30227,7.6411,21.5087,53.5358,39.9991,36.8418,386.648,217.8377,455.38599999999997,-61458396.75,-74361281.83,-99155108.73,-144977113.9,-237451646.4,-427495813.3,-845636961.8,-1663173426.0,-3472555909.0,-7237503793,1173.4751,705.4543,466.1413,337.2349,273.4739,244.3646,241.1194,236.4878,246.8851,257.2824,1008.7587,3595.6358,11398.3392,33330.0125,86665.8231,203799.2158,431906.6854,918478.6221,1838015.905,3681694.998,7369.4991,19561.8661,49601.6026,118106.5979,267448.049,576877.0494,1170398.004,2418416.664,4861028.512,9718552.585,99.9999,1.69e-08,8.57e-08,1.43e-06,3.57e-06,4.28e-06,2.53e-06,5.59e-06,2.37e-05,1.4400000000000001e-05,3.85e-05,0.00081242,0.0036974000000000004,0.043817,0.096074,0.10085,0.060661,0.12752,0.37348000000000003,0.25138,0.55157,-1812.1408,-859.0011,-400.43,-237.3112,-184.8841,-169.7113,-138.5859,-121.9471,-115.9014,-96.176,5.05e-07,4.4e-06,0.00013685,0.00054144,0.00062072,0.00046288,0.0010981,0.010101,0.0035570999999999997,0.010761,1.64e-06,1.15e-05,0.00027964,0.00078863,0.0020735,0.0014994000000000001,0.0014039000000000002,0.014747999999999999,0.008132200000000001,0.016804,-22050.8133,-29327.789,-42084.3853,-65226.9783,-112133.2767,-210623.8443,-433733.4904,-883244.9870000001,-1905508.3869999999,-4089052.925,426.1887,283.0734,202.7466,156.7968,134.5149,126.1463,129.8239,132.1151,142.5123,152.9095,0.96525,3.4219,10.9605,32.0477,83.32700000000001,196.0369,416.3684,887.6982,1775.5972,3552.305,7.0599,18.7142,47.2253,113.2683,256.6072,553.7204,1135.6136,2341.4826,4687.6074,9374.6324
343,99.9968,1.53e-07,1.32e-06,2.56e-05,5.08e-05,7.75e-05,8.31e-05,6.890000000000001e-05,0.00074387,9.04e-05,0.0020689,2.6537,8.6134,-183.433,-593.4437,-1122.7529,-1443.5523,-1032.1504,-20861.0398,-1574.0387,-62798.9484,-678.5968,-263.319,-16.4952,16.3211,10.0848,-24.1753,-5.827999999999999,-17.4355,-7.8351,24.5726,0.0064583,0.071921,2.4914,4.4016,14.4393,22.8095,18.7292,256.4461,30.1359,761.6834,0.010607,0.085409,4.4293,11.3,22.8598,43.4602,32.7286,594.9582,69.7018,1543.9793,-60036549.8,-72151576.71,-95212014.49,-137657281.1,-223166609.0,-398677626.9,-786508578.2,-1543966302.0,-3224288545.0,-6721139069,1171.1928,703.788,464.735,335.9961,272.3242,243.2582,240.0336,235.4399,245.8371,256.2346,922.2511,3276.1952,10524.5478,30722.3028,79979.3562,188546.4,401017.3441,858821.7376,1718281.405,3447634.8789999997,6736.4672,17897.7019,45225.0058,107943.5124,245224.5766,527941.2596,1108295.837,2250720.221,4576195.089,9104254.277,99.9999,5.97e-09,5.1299999999999996e-08,1e-06,1.98e-06,3.02e-06,3.24e-06,2.74e-06,2.9600000000000005e-05,3.6e-06,8.240000000000001e-05,0.00034385,0.0023954000000000002,0.033018,0.056362999999999996,0.077311,0.073502,0.068527,0.35151,0.08110099999999999,0.7860699999999999,-1774.7381,-885.4065,-402.5575,-247.2346,-192.7087,-197.387,-168.09400000000002,-168.3887,-159.6597,-127.23899999999999,2.55e-07,2.84e-06,9.86e-05,0.00017168,0.00056535,0.00089469,0.00075191,0.010273000000000001,0.0012055999999999998,0.030497000000000003,4.24e-07,3.36e-06,0.00017656,0.00043946,0.00089322,0.0017010999999999999,0.0013185,0.023851,0.0027896,0.061812,-21935.9455,-29136.4305,-41721.8132,-64518.7927,-110689.2431,-207595.1826,-427298.9796,-869877.6429999999,-1876883.514,-4028019.5239999997,425.7401,282.7461,202.4705,156.5538,134.2895,125.9294,129.6111,131.9097,142.3069,152.7042,0.94839,3.3603,10.7903,31.5361,82.0189,193.0617,410.3296,876.0714,1752.2745,3506.8878,6.936,18.3927,46.386,111.2668,252.22099999999998,544.0509999999999,1123.6266,2308.6191,4632.2682,9255.5804
344,99.9991,1.62e-07,9.95e-07,1.7100000000000002e-05,7.340000000000001e-05,8.950000000000001e-05,5.15e-05,1.7199999999999998e-05,0.00017613,2.0300000000000002e-05,0.00047041,2.7926,7.8725,-92.0992,-978.6158,-1282.6633,-788.6138,-181.4821,-4134.2612,-249.9153,-12114.3774,-693.47,-241.1138,-33.626999999999995,32.6113,34.9243,3.1792,-28.0997,-9.5006,-18.0671,2.7703,0.0051038,0.061114999999999996,1.2594,8.869,22.6623,11.8973,5.3806,63.4415,7.1726,180.6234,0.010232999999999999,0.11168,2.0451,16.5002,28.5262,26.2028,11.4011,146.9561,16.5148,365.7935,-62852861.12,-75519859.21,-99678797.39,-144134595.4,-233548029.6,-417171788.1,-823059365.1,-1614927854.0,-3372102370.0,-7028662363,1175.7367,706.3548,466.3492,337.1096,273.1745,243.9817,240.7178,236.0755,246.4727,256.87,967.5435,3452.2271,11173.9519,32532.0418,84490.3698,198939.3078,423067.59,904213.1739,1808737.511,3623202.855,7064.090999999999,18779.8116,47580.2379,115185.60800000001,258830.00600000002,559526.246,1162133.373,2378198.176,4793429.461,9564074.867,100.0,6.19e-09,3.84e-08,6.57e-07,2.82e-06,3.43e-06,1.99e-06,6.609999999999999e-07,6.82e-06,7.890000000000001e-07,1.83e-05,0.00035596,0.0018575,0.023271,0.078168,0.091895,0.051271000000000004,0.020084,0.12161,0.022622999999999997,0.28506,-1793.7183,-861.893,-421.5525,-232.1149,-169.1264,-170.1269,-186.9899,-162.2006,-170.8484,-150.0072,1.8899999999999999e-07,2.28e-06,4.72e-05,0.00033045,0.00084539,0.00044698,0.00020176,0.0023878,0.00027092,0.006820699999999999,3.75e-07,4.2e-06,7.65e-05,0.00061574,0.0010630000000000001,0.00098557,0.00042956,0.0055292,0.00062382,0.013813999999999998,-22164.4993,-29430.851000000002,-42137.5918,-65154.6821,-111755.991,-209572.6327,-431347.0438,-877975.3968,-1894224.939,-4064997.2819999997,426.6336,283.2508,202.78799999999998,156.7727,134.4566,126.0716,129.7455,132.0346,142.4318,152.829,0.95754,3.3953,10.9187,31.8978,82.92200000000001,195.1377,414.73,885.0849,1770.2302,3541.5844,7.0024,18.5728,46.8508,112.7116,254.9714,550.4437,1134.3945,2334.1577,4675.417,9346.629
345,99.999,3.7200000000000005e-07,2.43e-06,1.22e-05,3.45e-05,3.3e-05,8.690000000000001e-05,6.829999999999999e-05,0.00040689999999999997,0.00014854,0.00016829,4.9171,7.9454,-56.6481,-355.6891,-356.6586,-1380.5552,-1070.8565,-10033.1826,-3126.3707,-3553.2236,-603.5805,-206.9186,-40.2004,5.9910000000000005,-1.1479,17.4143,17.8905,32.8208,26.589000000000002,32.4643,0.010783,0.13665,1.156,4.7171,5.8372,7.6611,12.0663,185.0982,36.9807,40.5673,0.031034,0.30985,1.9262,10.3809,9.6377,26.6519,39.0214,294.0904,98.4099,107.9109,-65813962.67,-78710392.04,-103237999.9,-148104490.7,-238313827.3,-423461187.9,-834025933.2,-1633041313.0,-3409818582.0,-7107118129,1180.2889,708.6745,467.57800000000003,337.7613,273.5482,244.2183,240.9157,236.2327,246.63,257.0272,1004.2775,3547.8965,11373.1258,33294.0696,86673.4408,204189.9352,434422.67799999996,929280.185,1858107.542,3716312.502,7376.996999999999,19450.5347,49091.8745,117017.18400000001,265378.4712,573944.0148,1197960.1670000001,2451482.744,4910989.297,9808812.352,100.0,1.3899999999999999e-08,9.140000000000001e-08,4.55e-07,1.29e-06,1.23e-06,3.25e-06,2.57e-06,1.53e-05,5.6e-06,6.36e-06,0.00074336,0.0040241999999999995,0.01658,0.03996,0.03757,0.083333,0.06628099999999999,0.26153000000000004,0.11534000000000001,0.13044,-1709.3029,-831.2071,-430.4927,-260.2739,-206.1391,-156.3245,-145.6388,-120.4786,-126.7029,-120.7236,3.87e-07,4.96e-06,4.13e-05,0.00017066,0.00020943,0.00027669,0.00043706,0.006694299999999999,0.0013446,0.0014761,1.12e-06,1.13e-05,6.890000000000001e-05,0.00037598,0.0003475,0.00095558,0.0014152999999999998,0.010625,0.0035774,0.0039323,-22394.8864,-29698.4526,-42455.8544,-65529.5961,-112228.7067,-210225.0675,-432528.6035,-879994.9791,-1898549.45,-4074218.078,427.5249,283.705,203.0287,156.9005,134.53,126.1181,129.7844,132.0656,142.4628,152.86,0.9646100000000001,3.4141,10.9587,32.044000000000004,83.3353,196.1341,416.8893,889.8479,1779.6179,3559.252,7.062,18.7014,47.1496,113.0924,256.247,553.215,1141.0617,2348.1076,4697.7245,9393.069
346,99.999,4.2799999999999997e-07,3.9e-06,2.51e-05,0.00022399,0.00010209999999999999,4.04e-05,2.47e-05,4.51e-05,3.4399999999999996e-05,0.00054195,5.8796,11.5053,-152.514,-3877.9262,-1675.4379,-612.8221,-336.8433,-739.3036,-464.5088,-13776.0502,-561.5685,-145.8405,8.914,65.237,19.4895,-0.5191,-24.4919,-17.425,-7.4237,24.576,0.014922,0.13367,3.4206,47.4746,14.6373,10.8,5.8625,7.0482,10.7212,196.2182,0.024063,0.24415,3.5136,59.4519,41.3144,23.4018,14.7306,20.3774,18.9753,373.5481,-61976405.55,-75058874.54,-98933537.15,-142693928.9,-230789414.5,-411634967.0,-812063706.4,-1591504974.0,-3323314636.0,-6927199698,1164.3641,706.0003,466.0806,336.8662,272.9527,243.7691,240.5158,235.8691,246.2663,256.6636,991.8185,3481.9421,11260.3621,32859.3049,85356.4236,200764.9539,426860.8102,909969.5224,1819449.5259999998,3632682.595,7195.2859,19049.6386,48402.9428,116275.3034,263317.9554,568426.9556,1164667.951,2409671.835,4783659.007,9585434.33,100.0,1.6399999999999998e-08,1.48e-07,9.459999999999999e-07,8.54e-06,3.93e-06,1.57e-06,9.49e-07,1.74e-06,1.31e-06,2.07e-05,0.00088557,0.0064493,0.032737,0.20119,0.095738,0.040147,0.025709,0.042433,0.035775,0.3222,-1651.4568,-772.648,-378.3841,-199.4512,-184.4129,-173.3591,-187.5174,-170.3416,-160.496,-128.3459,5.59e-07,5.03e-06,0.00012641,0.0017774000000000002,0.00055373,0.00041006,0.00022189,0.000271,0.00040135,0.0073722,9.2e-07,9.15e-06,0.00013132,0.0022161999999999998,0.0015624,0.00089262,0.00055673,0.0007864,0.00071235,0.014041,-21934.8863,-29390.2204,-42068.3185,-65014.8913,-111476.4632,-208989.41600000003,-430147.8958,-875340.4312,-1888582.269,-4052966.3860000004,422.5875,283.1811,202.7351,156.7247,134.41299999999998,126.0298,129.7058,131.9941,142.3913,152.7885,0.9690000000000001,3.3994,10.9338,31.9613,83.088,195.4888,415.4567,886.1772,1772.2592,3543.3567,7.0531,18.6177,46.9734,112.9251,255.842,552.1503,1134.8957,2340.1588,4673.4755,9350.5677
